"","name","gs_email","as_pc_chair","as_pc","as_session_chair","as_panelist","as_keynote_speaker","as_author","pc_chairs","pcs","session_chairs","panels","keynotes","papers","gender","country","sector"
"9579","Wu, Yang","@cis.upenn.edu",0,0,0,0,0,2,"","","","","","NSDI,CIDR","M","ed","edu"
"9580","Wu, Yanjun","@iscas.ac.cn",0,0,0,0,0,1,"","","","","","CCGrid","M","cn","edu"
"9581","Wu, Yifan","@berkeley.edu",0,0,0,0,0,1,"","","","","","CIDR","F","us","edu"
"9582","Wu, Yinghui","@eecs.wsu.edu",0,0,0,0,0,1,"","","","","","SIGMOD","M","us","edu"
"9583","Wu, Yingjun","",0,0,0,0,0,2,"","","","","","SIGMOD,CIDR","M","NA","NA"
"9584","Wu, Yingying","",0,0,0,0,0,1,"","","","","","SIGIR","M","NA","NA"
"9585","Wu, Yongwei","@tsinghua.edu.cn",0,0,0,0,0,3,"","","","","","EuroSys,ATC,ASPLOS","M","us","edu"
"9586","Wu, Youfeng","",0,0,0,0,0,1,"","","","","","MICRO","M","NA","NA"
"9587","Wu, Yuduo","@ucdavis.edu",0,0,0,0,0,1,"","","","","","IPDPS","M","ed","edu"
"9588","Wu, Yuexin","",0,0,0,0,0,1,"","","","","","SIGIR","M","NA","NA"
"9589","Wu, Yuming","",0,0,0,0,0,1,"","","","","","NDSS","M","NA","NA"
"9590","Wu, Zhenyu","@nec-labs.com",0,1,0,0,0,0,"","CCS","","","","","M","NA","com"
"9591","Wu, Zhijing","",0,0,0,0,0,1,"","","","","","SIGIR","M","NA","NA"
"9592","Wubs, Fred","",0,1,0,0,0,0,"","EuroPar","","","","","M","NA","NA"
"9593","Wuerthinger, Thomas","@oracle.com",0,0,0,0,1,1,"","","","","ICPE","PLDI","M","us","com"
"9594","Wuerthwein, Frank","",0,1,0,0,0,0,"","ICPP","","","","","M","NA","NA"
"9595","Wuertz, Rolf","@rub.de",0,1,0,0,0,0,"","ICAC","","","","","M","de","edu"
"9596","Wyk, Eric Van","",0,1,1,0,0,2,"","SLE","SLE","","","OOPSLA,SLE","M","NA","NA"
"9597","Wójcik, Marcin","@cs.bris.ac.uk",0,0,0,0,0,1,"","","","","","SIGCOMM","M","uk","edu"
"9598","Xagawa, Keita","@lab.ntt.co.jp",0,0,0,0,0,1,"","","","","","SIGMOD","M","jp","com"
"9599","Xi, Sam Likun","@fas.harvard.edu",0,0,0,0,0,1,"","","","","","ASPLOS","M","us","edu"
"9600","Xi, Zaifa","",0,0,0,0,0,1,"","","","","","IPDPS","M","NA","NA"
"9601","Xia, Cathy","MISSING",0,1,0,0,0,0,"","SIGMETRICS","","","","","F","NA","NA"
"9602","Xia, Congying","",0,0,0,0,0,1,"","","","","","ICDM","M","NA","NA"
"9603","Xia, Fei","@ict.ac.cn",0,0,0,0,0,1,"","","","","","ATC","M","cn","edu"
"9604","Xia, Long","",0,0,0,0,0,1,"","","","","","SIGIR","F","NA","NA"
"9605","Xia, Luning","",0,0,0,0,0,1,"","","","","","CCS","F","NA","NA"
"9606","Xia, Ning","@u.northwestern.edu",0,0,0,0,0,1,"","","","","","SOCC","M","no","edu"
"9607","Xia, Ye","",0,0,0,0,0,1,"","","","","","CLOUD","M","NA","NA"
"9608","Xia, Yiting","@rice.edu",0,0,0,0,0,1,"","","","","","SIGCOMM","F","us","edu"
"9609","Xia, Yubin","@sjtu.edu.cn",0,0,0,0,0,1,"","","","","","NDSS","M","us","edu"
"9610","Xia, Yuni","",0,1,0,0,0,0,"","CLOUD","","","","","F","NA","NA"
"9611","Xian, Ran","",0,0,0,0,0,1,"","","","","","CIDR","M","NA","NA"
"9612","Xiang, Lingxiang","@intel.com",0,0,0,0,0,1,"","","","","","PACT","M","NA","com"
"9613","Xiao, Cao","@us.ibm.com",0,0,0,0,0,1,"","","","","","KDD","M","us","com"
"9614","Xiao, Di","",0,0,0,0,0,2,"","","","","","ICDM,PODS","M","NA","NA"
"9615","Xiao, He","@tsinghua.edu.cn",0,0,0,0,0,1,"","","","","","HotStorage","M","us","edu"
"9616","Xiao, Huang","@aisec.fraunhofer.de",0,0,0,0,0,1,"","","","","","SP","M","de","gov"
"9617","Xiao, Jianwei","@berkeley.edu",0,0,0,0,0,1,"","","","","","HiPC","M","us","edu"
"9618","Xiao, Keli","@stonybrook.edu",0,2,0,0,0,0,"","KDD,ICDM","","","","","M","us","edu"
"9619","Xiao, Lemin","@iai.com",0,0,0,0,0,1,"","","","","","ICDM","M","NA","com"
"9620","Xiao, Limin","",0,0,0,0,0,1,"","","","","","HPCC","NA","NA","NA"
"9621","Xiao, Liquan","",0,0,0,0,0,1,"","","","","","IPDPS","M","NA","NA"
"9622","Xiao, Nong","@nudt.edu.cn",0,0,0,0,0,2,"","","","","","HPCC,HPCC","F","us","edu"
"9623","Xiao, Shihan","@mails.tsinghua.edu.cn",0,0,0,0,0,1,"","","","","","IPDPS","M","us","edu"
"9624","Xiao, Weijun","@vcu.edu",0,0,0,0,0,1,"","","","","","MASCOTS","M","us","edu"
"9625","Xiao, Wencong","@nlsde.buaa.edu.cn",0,0,0,0,0,2,"","","","","","NSDI,SOSP","M","us","edu"
"9626","Xiao, Xiaokui","@ntu.edu.sg",0,1,0,0,0,3,"","KDD","","","","KDD,CCS,Cluster","M","us","edu"
"9627","Xiao, Yuan","@osu.edu",0,0,0,0,0,1,"","","","","","CCS","M","us","edu"
"9628","Xiao, Zhujun","",0,0,0,0,0,1,"","","","","","IMC","M","NA","NA"
"9629","Xie, Bing","",0,0,0,0,0,1,"","","","","","HPDC","F","NA","NA"
"9630","Xie, Changsheng","",0,0,0,0,0,2,"","","","","","ICPP,IPDPS","M","NA","NA"
"9631","Xie, Chao","",0,0,0,0,0,1,"","","","","","SIGMOD","M","NA","NA"
"9632","Xie, Chenhao","@fudan.edu.cn",0,0,0,0,0,1,"","","","","","HPCA","M","us","edu"
"9633","Xie, Hong","",0,0,0,0,0,1,"","","","","","ICDM","M","NA","NA"
"9634","Xie, Pengtao","@cs.cmu.edu",0,0,0,0,0,1,"","","","","","ATC","M","us","edu"
"9635","Xie, Sihong","@cse.lehigh.edu",0,1,0,0,0,0,"","ICDM","","","","","M","us","edu"
"9636","Xie, Tao","@illinois.edu",0,1,0,0,0,0,"","SP","","","","","M","us","edu"
"9637","Xie, Wei","@ttu.edu",0,0,0,0,0,2,"","","","","","CCGrid,IPDPS","M","us","edu"
"9638","Xie, Wenlei","@linkedin.com",0,0,0,0,0,1,"","","","","","CIDR","M","us","com"
"9639","Xie, Xiaohui","MISSING",0,0,0,0,0,1,"","","","","","SIGIR","NA","NA","NA"
"9640","Xie, Xiaolong","@pku.edu.cn",0,0,0,0,0,1,"","","","","","HPDC","M","us","edu"
"9641","Xie, Xinfeng","@umail.ucsb.edu",0,0,0,0,0,1,"","","","","","IPDPS","M","uc","edu"
"9642","Xie, Xing","@microsoft.com",0,0,0,0,0,1,"","","","","","KDD","M","NA","com"
"9643","Xie, Xiufeng","@umich.edu",0,0,0,0,0,1,"","","","","","CoNEXT","M","ed","edu"
"9644","Xie, Yanwen","",0,0,0,0,0,1,"","","","","","ICPP","M","NA","NA"
"9645","Xie, Yuan","@ece.ucsb.edu",1,2,0,0,0,3,"HiPC","MICRO,HPCA","","","","MICRO,MICRO,ISCA","M","ed","edu"
"9646","Xin, Hao","",0,0,0,0,0,1,"","","","","","SIGMOD","M","NA","NA"
"9647","Xing, Eric","@cs.cmu.edu",0,0,0,0,0,4,"","","","","","KDD,KDD,KDD,ATC","M","us","edu"
"9648","Xing, Luyi","@indiana.edu",0,1,0,0,0,1,"","CCS","","","","CCS","M","us","edu"
"9649","Xing, Xinyu","@ist.psu.edu",0,1,1,0,0,1,"","CCS","CCS","","","CCS","M","us","edu"
"9650","Xiong, Chenyan","@cs.cmu.edu",0,1,0,0,0,2,"","SIGIR","","","","SIGIR,SIGIR","M","us","edu"
"9651","Xiong, Haoyi","@mst.edu",0,0,0,0,0,1,"","","","","","ICDM","NA","us","edu"
"9652","Xiong, Hui","@rutgers.edu",0,2,0,0,0,3,"","KDD,ICDM","","","","KDD,KDD,ICDM","M","us","edu"
"9653","Xiong, Jianxin","",0,0,0,0,0,1,"","","","","","HotI","M","NA","NA"
"9654","Xiong, Jie","@smu.edu.sg",0,1,1,0,0,3,"","MobiCom","MobiCom","","","CoNEXT,CoNEXT,MobiCom","M","us","edu"
"9655","Xiong, Jin","",0,0,0,0,0,1,"","","","","","ATC","M","NA","NA"
"9656","Xiong, Pengcheng","@hortonworks.com",0,1,0,0,0,0,"","CLOUD","","","","","M","NA","com"
"9657","Xiong, Yongqiang","@microsoft.com",0,0,0,0,0,2,"","","","","","SOSP,ATC","M","NA","com"
"9658","Xirogiannopoulos, Konstantinos","@cs.umd.edu",0,0,0,0,0,1,"","","","","","SIGMOD","M","ed","edu"
"9659","Xiu, Judy","",0,1,0,0,0,0,"","ICPP","","","","","M","NA","NA"
"9660","Xu, Chang","@sydney.edu.au",0,2,0,0,0,0,"","KDD,ICDM","","","","","M","us","edu"
"9661","Xu, Cheng","",0,0,0,0,0,1,"","","","","","HPCC","M","NA","NA"
"9662","Xu, Cheng-Zhong","@wayne.edu",0,1,0,0,0,1,"","SIGMETRICS","","","","ICPP","M","us","edu"
"9663","Xu, Chenren","@pku.edu.cn",0,0,0,0,0,1,"","","","","","MobiCom","M","us","edu"
"9664","Xu, Cong","@us.ibm.com",0,1,0,0,0,0,"","SOCC","","","","","M","us","com"
"9665","Xu, Cong","@hpe.com",0,1,0,0,0,0,"","HiPC","","","","","M","us","com"
"9666","Xu, Dongpeng","@ist.psu.edu",0,0,0,0,0,1,"","","","","","SP","M","us","edu"
"9667","Xu, Dongyan","@cs.purdue.edu",1,1,1,0,0,1,"CCS","NDSS","NDSS","","","NDSS","M","us","edu"
"9668","Xu, Guoqing Harry","@ics.uci.edu",0,1,1,0,0,2,"","ASPLOS","ASPLOS","","","ASPLOS,ASPLOS","M","ed","edu"
"9669","Xu, Hao","",0,0,0,0,0,1,"","","","","","IPDPS","M","NA","NA"
"9670","Xu, Helen","",0,0,0,0,0,1,"","","","","","PODS","M","NA","NA"
"9671","Xu, Henry","@cityu.edu.hk",0,1,0,0,0,0,"","HotCloud","","","","","M","us","edu"
"9672","Xu, Hong","@city.edu.hk",0,0,0,0,0,1,"","","","","","HotCloud","M","us","edu"
"9673","Xu, Hongteng","@gatech.edu",0,0,0,0,0,1,"","","","","","SIGIR","M","us","edu"
"9674","Xu, Jiajing","",0,1,0,0,0,0,"","KDD","","","","","M","NA","NA"
"9675","Xu, Jian","@cs.ucsd.edu",0,0,0,0,0,1,"","","","","","SOSP","M","ed","edu"
"9676","Xu, Jian","",0,0,0,0,0,1,"","","","","","MobiCom","M","NA","NA"
"9677","Xu, Jiang","@ust.hk",0,0,0,0,0,1,"","","","","","HPCA","M","hk","edu"
"9678","Xu, Jiaqi","@osu.edu",0,0,0,0,0,1,"","","","","","MobiCom","M","us","edu"
"9679","Xu, Jingbo","@ed.ac.uk",0,0,0,0,0,1,"","","","","","SIGMOD","M","uk","edu"
"9680","Xu, Jingmin","",0,0,0,0,0,1,"","","","","","CLOUD","M","NA","NA"
"9681","Xu, Jingwei","@smail.nju.edu.cn",0,0,0,0,0,1,"","","","","","KDD","M","us","edu"
"9682","Xu, Jun","@psu.edu",0,0,0,0,0,2,"","","","","","CCS,VEE","M","us","edu"
"9683","Xu, Jun","@ict.ac.cn",0,1,1,0,0,1,"","SIGIR","SIGIR","","","SIGIR","M","cn","edu"
"9684","Xu, Jun Jim","",0,0,0,0,0,1,"","","","","","SIGMETRICS","F","NA","NA"
"9685","Xu, Kai","",0,0,0,0,0,2,"","","","","","IPDPS,Cluster","M","NA","NA"
"9686","Xu, Lianghong","@andrew.cmu.edu",0,0,0,0,0,1,"","","","","","SIGMOD","M","us","edu"
"9687","Xu, Meng","",0,0,0,0,0,2,"","","","","","CCS,ATC","M","NA","NA"
"9688","Xu, Ping","",0,0,0,0,0,1,"","","","","","IPDPS","NA","NA","NA"
"9689","Xu, Qiang","@meter10.com",0,0,0,0,0,1,"","","","","","SOCC","M","NA","com"
"9690","Xu, Rengan","@Dell.com",0,1,0,0,0,0,"","HiPC","","","","","M","NA","com"
"9691","Xu, Roger","@nih.gov",0,0,0,0,0,1,"","","","","","ICDM","M","us","gov"
"9692","Xu, Rui","",0,0,0,0,0,1,"","","","","","ASPLOS","M","NA","NA"
"9693","Xu, Shengliang","@cs.washington.edu",0,0,0,0,0,1,"","","","","","CIDR","M","us","edu"
"9694","Xu, Shichang","@umich.edu",0,0,0,0,0,1,"","","","","","IMC","M","ed","edu"
"9695","Xu, Shixiong","",0,0,0,0,0,1,"","","","","","ICPP","M","NA","NA"
"9696","Xu, Shizhen","",0,0,0,0,0,1,"","","","","","ATC","M","NA","NA"
"9697","Xu, Shouhuai","@utsa.edu",0,1,0,0,0,0,"","MASCOTS","","","","","M","ed","edu"
"9698","Xu, Tianyin","@cs.ucsd.edu",0,0,0,0,0,1,"","","","","","HotStorage","M","ed","edu"
"9699","Xu, Weitao","@uq.edu.au",0,0,0,0,0,1,"","","","","","NDSS","F","ed","edu"
"9700","Xu, Wen","@gatech.edu",0,0,0,0,0,2,"","","","","","CCS,ATC","M","us","edu"
"9701","Xu, Wenyao","@buffalo.edu",0,0,0,0,0,3,"","","","","","ASPLOS,MobiCom,ISCA","M","us","edu"
"9702","Xu, Wenyuan","@zju.edu.cn",0,0,0,0,0,1,"","","","","","CCS","F","us","edu"
"9703","Xu, Xiaofei","",0,0,0,1,0,0,"","","","CLOUD","","","M","NA","NA"
"9704","Xu, Xiaojun","@apex.sjtu.edu.cn",0,0,0,0,0,1,"","","","","","CCS","M","us","edu"
"9705","Xu, Xiaowei","@ualr.edu",0,1,2,0,0,1,"","KDD","ICDM,ICDM","","","ICDM","M","ed","edu"
"9706","Xu, Xiaoyang","",0,0,0,0,0,1,"","","","","","CCS","M","NA","NA"
"9707","Xu, Xiefeng","",0,0,0,0,0,1,"","","","","","ICDM","M","NA","NA"
"9708","Xu, Xieyang","",0,0,0,0,0,1,"","","","","","MobiCom","M","NA","NA"
"9709","Xu, Yinghui","MISSING",0,0,0,0,0,2,"","","","","","SIGIR,SIGIR","NA","NA","NA"
"9710","Xu, Yinlong","",0,0,0,0,0,3,"","","","","","ICPP,ATC,SIGMETRICS","M","NA","NA"
"9711","Xu, Yuedong","@fudan.edu.cn",0,0,0,0,0,1,"","","","","","CoNEXT","M","us","edu"
"9712","Xu, Zhen","",0,0,0,0,0,1,"","","","","","IPDPS","F","NA","NA"
"9713","Xu, Zhigeng","",0,0,0,0,0,1,"","","","","","ICPP","M","NA","NA"
"9714","Xu, Zichen","",0,1,1,0,0,1,"","ICAC","ICAC","","","IGSC","M","NA","NA"
"9715","Xuan, Pengfei","@clemson.edu",0,0,0,0,0,1,"","","","","","CCGrid","M","us","edu"
"9716","Xue, Chun Jason","",0,1,0,0,0,1,"","IGSC","","","","ATC","M","NA","NA"
"9717","Xue, Edward","@ed.ac.uk",0,0,0,0,0,1,"","","","","","CIDR","M","uk","edu"
"9718","Xue, Guangtao","@sjtu.edu.cn",0,0,0,0,0,1,"","","","","","MobiCom","M","us","edu"
"9719","Xue, Ji","@email.wm.edu",0,0,0,0,0,1,"","","","","","MASCOTS","F","us","edu"
"9720","Xue, Jilong","@microsoft.com",0,0,0,0,0,2,"","","","","","NSDI,ATC","NA","NA","com"
"9721","Xue, Jingling","@cse.unsw.edu.au",0,1,0,0,0,1,"","CCGrid","","","","PLDI","M","ed","edu"
"9722","Xue, Mingdi","",0,0,0,0,0,1,"","","","","","SC","NA","NA","NA"
"9723","Xue, Shuangbai","",0,0,0,0,0,1,"","","","","","PPoPP","NA","NA","NA"
"9724","Xue, Wei","@tsinghua.edu.cn",0,0,0,0,0,2,"","","","","","SC,IPDPS","M","us","edu"
"9725","Xue, Xun","",0,0,0,0,0,1,"","","","","","HotCloud","NA","NA","NA"
"9726","Xue, Yuan","@vanderbilt.edu",0,0,0,0,0,1,"","","","","","Cluster","F","us","edu"
"9727","Xun, Guangxu","@buffalo.edu",0,0,0,0,0,2,"","","","","","KDD,ICDM","M","us","edu"
"9728","Yadav, Kaushal","",0,0,0,0,0,1,"","","","","","HotStorage","F","NA","NA"
"9729","Yadgar, Gala","@cs.technion.ac.il",0,2,1,0,0,0,"","SYSTOR,FAST","SYSTOR","","","","F","il","edu"
"9730","Yadwadkar, Neeraja J.","@eecs.berkeley.edu",0,0,0,0,0,1,"","","","","","SOCC","M","us","edu"
"9731","Yagan, Osman","@andrew.cmu.edu",0,0,0,0,0,1,"","","","","","SIGCOMM","NA","us","edu"
"9732","Yaghmazadeh, Navid","@cs.utexas.edu",0,0,0,0,0,1,"","","","","","OOPSLA","M","ed","edu"
"9733","Yaglikci, Abdullah Giray","@andrew.cmu.edu",0,0,0,0,0,1,"","","","","","SIGMETRICS","NA","us","edu"
"9734","Yahav, Eran","@cs.technion.ac.il",0,1,0,0,0,1,"","PLDI","","","","PLDI","M","il","edu"
"9735","Yahyapour, Ramin","@gwdg.de",0,1,0,0,0,1,"","CCGrid","","","","CCGrid","M","de","edu"
"9736","Yajurvedi, Amit","",0,0,0,0,0,1,"","","","","","SOSP","M","NA","NA"
"9737","Yalamanchili, Sudhakar","",0,1,0,0,0,2,"","SC","","","","IISWC,HPCA","M","NA","NA"
"9738","Yalcin, Gulay","@bsc.es",0,0,0,0,0,1,"","","","","","CCGrid","M","es","gov"
"9739","Yamada, Hiroshi","",0,0,0,0,0,1,"","","","","","SOCC","M","NA","NA"
"9740","Yamada, Makoto","@kuicr.kyoto-u.ac.jp",0,1,0,0,0,0,"","SIGIR","","","","","M","ac","edu"
"9741","Yamada, Shota","@aist.go.jp",0,0,0,0,0,1,"","","","","","CCS","M","jp","gov"
"9742","Yamada, Takeshi","@anu.edu.au",0,1,0,0,0,0,"","KDD","","","","","M","us","edu"
"9743","Yamamoto, Keiji","",0,0,0,0,0,1,"","","","","","ISC","M","NA","NA"
"9744","Yamamoto, Shinnosuke","",0,0,0,0,0,1,"","","","","","ICPP","M","NA","NA"
"9745","Yamauchi, Yukiko","@inf.kyushu-u.ac.jp",0,1,0,0,0,0,"","IPDPS","","","","","F","ac","edu"
"9746","Yamazaki, Ichitaro","",0,1,0,0,0,0,"","IPDPS","","","","","M","NA","NA"
"9747","Yan, Baicheng","",0,0,0,0,0,1,"","","","","","HPCC","M","NA","NA"
"9748","Yan, Chen","",0,0,0,0,0,1,"","","","","","CCS","M","NA","NA"
"9749","Yan, Da","@uab.edu",0,0,0,0,0,1,"","","","","","SOCC","M","ed","edu"
"9750","Yan, Eddie","",0,0,0,0,0,1,"","","","","","HotStorage","F","NA","NA"
"9751","Yan, Enquan","",0,0,0,0,0,1,"","","","","","HPCC","M","NA","NA"
"9752","Yan, Feng","MISSING",0,2,0,0,0,1,"","ICPE,ICAC","","","","Middleware","M","NA","NA"
"9753","Yan, Guanhua","@binghamton.edu",0,1,1,0,0,0,"","CCS","CCS","","","","M","us","edu"
"9754","Yan, Guihai","@ict.ac.cn",0,0,0,0,0,1,"","","","","","HPCA","M","cn","edu"
"9755","Yan, Huan","",0,0,0,0,0,1,"","","","","","SIGIR","M","NA","NA"
"9756","Yan, Junchi","@cn.ibm.com",0,0,0,0,0,1,"","","","","","SIGIR","NA","cn","com"
"9757","Yan, Lok","@westga.edu",0,1,0,0,0,1,"","CCS","","","","VEE","M","us","edu"
"9758","Yan, Mengjia","@illinois.edu",0,0,0,0,0,1,"","","","","","ISCA","NA","us","edu"
"9759","Yan, Rui","",0,0,0,0,0,1,"","","","","","SIGIR","NA","NA","NA"
"9760","Yan, Shiqin","@stu.hosei.ac.jp",0,0,0,0,0,2,"","","","","","FAST,FAST","F","jp","edu"
"9761","Yan, Xiao","",0,0,0,0,0,1,"","","","","","SIGIR","NA","NA","NA"
"9762","Yan, Xifan","",0,0,0,0,0,1,"","","","","","SOSP","NA","NA","NA"
"9763","Yan, Xifeng","@cs.ucsb.edu",0,1,0,0,0,0,"","KDD","","","","","M","ed","edu"
"9764","Yan, Ying","@microsoft.com",0,0,0,0,0,1,"","","","","","SIGMOD","NA","NA","com"
"9765","Yan, Yonghong","@oakland.edu",0,0,0,0,0,1,"","","","","","IPDPS","M","us","edu"
"9766","Yan, Zi","@cs.rutgers.edu",0,0,0,0,0,1,"","","","","","ISCA","M","us","edu"
"9767","Yang, Albert Mingkun","",0,0,0,0,0,1,"","","","","","OOPSLA","M","NA","NA"
"9768","Yang, Bo-Yin","@moscito.org",0,0,0,0,0,1,"","","","","","CCS","M","tw","edu"
"9769","Yang, Carl","@ucdavis.edu",0,0,0,0,0,1,"","","","","","IPDPS","M","ed","edu"
"9770","Yang, Chao","",0,1,0,0,0,2,"","IPDPS","","","","ICPP,IPDPS","M","NA","NA"
"9771","Yang, Chia-Lin","@csie.ntu.edu.tw",0,2,0,0,0,0,"","ISCA,HiPC","","","","","F","us","edu"
"9772","Yang, Chun","",0,0,0,0,0,1,"","","","","","VEE","M","NA","NA"
"9773","Yang, Chunfeng","",0,0,0,0,0,1,"","","","","","SIGIR","M","NA","NA"
"9774","Yang, De-Nian","",0,0,0,0,0,1,"","","","","","KDD","M","NA","NA"
"9775","Yang, Di","",0,0,0,0,0,1,"","","","","","OOPSLA","NA","NA","NA"
"9776","Yang, Dingqi","@unifr.ch",0,0,0,0,0,1,"","","","","","ICDM","M","ch","edu"
"9777","Yang, Fan","@cse.cuhk.edu.hk",0,0,0,0,0,1,"","","","","","SIGIR","M","us","edu"
"9778","Yang, Fan","@udel.edu",0,0,0,0,0,1,"","","","","","SIGCOMM","M","ed","edu"
"9779","Yang, Grace Hui","@cs.georgetown.edu",0,1,0,0,0,0,"","SIGIR","","","","","F","us","edu"
"9780","Yang, Guangwen","",0,0,0,0,0,1,"","","","","","IPDPS","M","NA","NA"
"9781","Yang, Guolei","@iastate.edu",0,0,0,0,0,1,"","","","","","NDSS","F","us","edu"
"9782","Yang, Hailong","@snnu.edu.cn",0,0,2,0,0,3,"","","HPCC,HPCC","","","ASPLOS,ISCA,HPCC","M","us","edu"
"9783","Yang, Hao","",0,0,0,0,0,1,"","","","","","SP","M","NA","NA"
"9784","Yang, Hongseok","@kaist.ac.kr",0,1,0,0,0,1,"","PLDI","","","","OOPSLA","M","kr","edu"
"9785","Yang, Hsiu-Wei","",0,0,0,0,0,1,"","","","","","SIGIR","F","NA","NA"
"9786","Yang, Hui","",0,1,0,0,0,0,"","ICDM","","","","","F","NA","NA"
"9787","Yang, Ji","",0,0,0,0,0,1,"","","","","","ATC","M","NA","NA"
"9788","Yang, Jie","@fsu.edu",0,0,0,0,0,1,"","","","","","CCS","M","us","edu"
"9789","Yang, Jingpei","@soe.ucsc.edu",0,0,0,0,0,1,"","","","","","SYSTOR","M","ed","edu"
"9790","Yang, Jinmin","",0,0,0,0,0,1,"","","","","","HPCC","M","NA","NA"
"9791","Yang, Jun","",0,0,0,0,0,1,"","","","","","SIGMOD","F","NA","NA"
"9792","Yang, Jun","@dsi.a-star.edu.sg",0,0,0,0,0,1,"","","","","","SC","F","us","edu"
"9793","Yang, Jun","@pitt.edu",0,1,0,0,0,3,"","ISCA","","","","HPCA,ISCA,PACT","F","us","edu"
"9794","Yang, Juncheng","@emory.edu",0,0,0,0,0,1,"","","","","","SOCC","F","us","edu"
"9795","Yang, Junfeng","@cs.columbia.edu",0,2,0,0,0,1,"","SOSP,PLDI","","","","SOSP","M","us","edu"
"9796","Yang, Junrui","",0,0,0,0,0,1,"","","","","","MobiCom","M","NA","NA"
"9797","Yang, Laurence T","@stfx.ca",0,0,0,0,0,1,"","","","","","HPCC","M","ca","edu"
"9798","Yang, Laurence T.","",0,0,2,0,0,0,"","","HPCC,HPCC","","","","M","NA","NA"
"9799","Yang, Lei","@intel.com",0,0,0,0,0,1,"","","","","","NSDI","M","NA","com"
"9800","Yang, Lei","@comp.polyu.edu.hk",0,0,0,0,0,1,"","","","","","CoNEXT","F","us","edu"
"9801","Yang, Lei","",0,0,0,0,0,1,"","","","","","ICPP","NA","NA","NA"
"9802","Yang, Lei","@tagsys.org",0,0,0,0,0,1,"","","","","","MobiCom","F","hk","edu"
"9803","Yang, Liu","@cs.umass.edu",0,0,0,0,0,1,"","","","","","SIGIR","M","ed","edu"
"9804","Yang, Mingwei","@email.arizona.edu",0,0,0,0,0,1,"","","","","","HPCC","F","us","edu"
"9805","Yang, Qing","",0,0,0,0,0,1,"","","","","","IPDPS","M","NA","NA"
"9806","Yang, Renchi","@e.ntu.edu.sg",0,0,0,0,0,1,"","","","","","KDD","M","us","edu"
"9807","Yang, Renyu","@act.buaa.edu.cn",0,0,0,0,0,1,"","","","","","HPCC","M","us","edu"
"9808","Yang, Sen","",0,0,0,0,0,1,"","","","","","SIGMETRICS","M","NA","NA"
"9809","Yang, Shiqiang","",0,0,0,0,0,1,"","","","","","KDD","M","NA","NA"
"9810","Yang, Shuo","",0,0,0,0,0,1,"","","","","","Cluster","NA","NA","NA"
"9811","Yang, Suli","@cs.wisc.edu",0,0,0,0,0,1,"","","","","","HPDC","M","us","edu"
"9812","Yang, Ulrike","@llnl.gov",0,1,0,0,0,0,"","IPDPS","","","","","F","us","gov"
"9813","Yang, Wenbo","@baidu.com",0,0,0,0,0,1,"","","","","","NDSS","F","NA","com"
"9814","Yang, Xuan","",0,0,0,0,0,1,"","","","","","ASPLOS","NA","NA","NA"
"9815","Yang, Xue","",0,0,0,0,0,1,"","","","","","NSDI","M","NA","NA"
"9816","Yang, Yanbing","@ntu.edu.sg",0,0,0,0,0,1,"","","","","","MobiCom","M","us","edu"
"9817","Yang, Yang","",0,0,0,0,0,1,"","","","","","KDD","M","NA","NA"
"9818","Yang, Yang","@uestc.edu.cn",0,0,0,0,0,1,"","","","","","SIGIR","M","ed","edu"
"9819","Yang, Yanpeng","",0,0,0,0,0,1,"","","","","","OOPSLA","M","NA","NA"
"9820","Yang, Yaodong","",0,0,0,0,0,1,"","","","","","IPDPS","M","NA","NA"
"9821","Yang, Yechao","",0,0,0,0,0,1,"","","","","","SC","M","NA","NA"
"9822","Yang, Yi","@uts.edu.au",0,0,0,0,0,1,"","","","","","KDD","M","ed","edu"
"9823","Yang, Yiming","@cs.cmu.edu",0,0,0,0,0,1,"","","","","","SIGIR","M","us","edu"
"9824","Yang, Yin","@qf.org.qa",0,0,0,0,0,2,"","","","","","KDD,CCS","F","qa","edu"
"9825","Yang, Ying","",0,0,0,0,0,1,"","","","","","CIDR","F","NA","NA"
"9826","Yang, Youngseok","",0,0,0,0,0,1,"","","","","","EuroSys","F","NA","NA"
"9827","Yang, Yuanyuan","@stonybrook.edu",0,0,0,0,0,2,"","","","","","HotI,IPDPS","M","us","edu"
"9828","Yang, Yun","@swin.edu.au",0,0,0,0,0,1,"","","","","","CLOUD","M","us","edu"
"9829","Yang, Zhi","@net.pku.edu.cn",0,0,0,0,0,1,"","","","","","ATC","F","us","edu"
"9830","Yang, Zhice","@shanghaitech.edu.cn",0,0,0,0,0,1,"","","","","","MobiCom","M","us","edu"
"9831","Yang, Zibin","",0,0,0,0,0,1,"","","","","","SIGCOMM","M","NA","NA"
"9832","Yang, Zidong","@gwu.edu",0,0,0,0,0,1,"","","","","","ICDM","NA","us","edu"
"9833","Yang, Zongheng","@berkeley.edu",0,0,0,0,0,1,"","","","","","SIGMOD","M","us","edu"
"9834","Yao, Fan","@gwu.edu",0,0,0,0,0,1,"","","","","","CLOUD","M","us","edu"
"9835","Yao, Jianguo","",0,1,0,0,0,0,"","Middleware","","","","","M","NA","NA"
"9836","Yao, Jiangyuan","MISSING",0,0,0,0,0,1,"","","","","","MASCOTS","F","NA","NA"
